title,runtime,imdb_score,imdb_votes,user_review_count,critic_review_count,critic_overall_score,critic_positive_score,critic_mixed_score,critic_negative_score,user_overall_score,user_positive_score,user_mixed_score,user_negative_score,year_film,year_ceremony,ceremony,category,name,film,winner
East of Eden,118,7.8,44813,223,96,72,7,3,0,7.5,9,1,1,1955,1956,28,DIRECTING,Elia Kazan,East of Eden,FALSE
East of Eden,118,7.8,44813,223,96,72,7,3,0,7.5,9,1,1,1955,1956,28,WRITING (Screenplay),Paul Osborn,East of Eden,FALSE
Blackboard Jungle,101,7.4,9011,109,39,67,7,3,0,7.5,3,1,0,1955,1956,28,ART DIRECTION (Black-and-White),"Art Direction:  Cedric Gibbons, Randall Duell;  Set Decoration:  Edwin B. Willis, Henry Grace",Blackboard Jungle,FALSE
Blackboard Jungle,101,7.4,9011,109,39,67,7,3,0,7.5,3,1,0,1955,1956,28,CINEMATOGRAPHY (Black-and-White),Russell Harlan,Blackboard Jungle,FALSE
Blackboard Jungle,101,7.4,9011,109,39,67,7,3,0,7.5,3,1,0,1955,1956,28,FILM EDITING,Ferris Webster,Blackboard Jungle,FALSE
Blackboard Jungle,101,7.4,9011,109,39,67,7,3,0,7.5,3,1,0,1955,1956,28,WRITING (Screenplay),Richard Brooks,Blackboard Jungle,FALSE
High Society,111,6.9,15616,168,48,65,7,4,0,6.8,3,3,0,1956,1957,29,MUSIC (Scoring of a Musical Picture),"Johnny Green, Saul Chaplin",High Society,FALSE
High Society,111,6.9,15616,168,48,65,7,4,0,6.8,3,3,0,1956,1957,29,MUSIC (Song),Music and Lyrics by Cole Porter,High Society,FALSE
High Society,111,6.9,15616,168,48,65,7,4,0,6.8,3,3,0,1956,1957,29,WRITING (Motion Picture Story),"Edward Bernds, Elwood Ullman",High Society,FALSE
Mister Roberts,123,7.7,16631,105,34,72,10,2,0,0,1,0,0,1955,1956,28,ACTOR IN A SUPPORTING ROLE,Jack Lemmon,Mister Roberts,TRUE
Mister Roberts,123,7.7,16631,105,34,72,10,2,0,0,1,0,0,1955,1956,28,BEST MOTION PICTURE,"Leland Hayward, Producer",Mister Roberts,FALSE
Mister Roberts,123,7.7,16631,105,34,72,10,2,0,0,1,0,0,1955,1956,28,SOUND RECORDING,"Warner Bros. Studio Sound Department, William A. Mueller, Sound Director",Mister Roberts,FALSE
To Catch a Thief,106,7.4,71563,281,150,82,18,1,0,6.8,5,3,0,1955,1956,28,ART DIRECTION (Color),"Art Direction:  Hal Pereira, Joseph McMillan Johnson;  Set Decoration:  Sam Comer, Arthur Krams",To Catch a Thief,FALSE
To Catch a Thief,106,7.4,71563,281,150,82,18,1,0,6.8,5,3,0,1955,1956,28,CINEMATOGRAPHY (Color),Robert Burks,To Catch a Thief,TRUE
To Catch a Thief,106,7.4,71563,281,150,82,18,1,0,6.8,5,3,0,1955,1956,28,COSTUME DESIGN (Color),Edith Head,To Catch a Thief,FALSE
Oklahoma!,145,7,12633,117,47,74,13,2,0,0,0,0,0,1955,1956,28,CINEMATOGRAPHY (Color),Robert Surtees,Oklahoma!,FALSE
Oklahoma!,145,7,12633,117,47,74,13,2,0,0,0,0,0,1955,1956,28,FILM EDITING,"Gene Ruggiero, George Boemler",Oklahoma!,FALSE
Oklahoma!,145,7,12633,117,47,74,13,2,0,0,0,0,0,1955,1956,28,MUSIC (Scoring of a Musical Picture),"Robert Russell Bennett, Jay Blackton, Adolph Deutsch",Oklahoma!,TRUE
Oklahoma!,145,7,12633,117,47,74,13,2,0,0,0,0,0,1955,1956,28,SOUND RECORDING,"Todd-AO Sound Department, Fred Hynes, Sound Director",Oklahoma!,TRUE
Guys and Dolls,150,7.1,17452,156,62,77,10,3,0,0,0,1,0,1955,1956,28,ART DIRECTION (Color),"Art Direction:  Oliver Smith, Joseph C. Wright;  Set Decoration:  Howard Bristol",Guys and Dolls,FALSE
Guys and Dolls,150,7.1,17452,156,62,77,10,3,0,0,0,1,0,1955,1956,28,CINEMATOGRAPHY (Color),Harry Stradling,Guys and Dolls,FALSE
Guys and Dolls,150,7.1,17452,156,62,77,10,3,0,0,0,1,0,1955,1956,28,COSTUME DESIGN (Color),Irene Sharaff,Guys and Dolls,FALSE
Guys and Dolls,150,7.1,17452,156,62,77,10,3,0,0,0,1,0,1955,1956,28,MUSIC (Scoring of a Musical Picture),"Jay Blackton, Cyril J. Mockridge",Guys and Dolls,FALSE
The Ladykillers,91,7.6,28964,163,80,91,7,0,0,7.7,10,0,0,1956,1957,29,WRITING (Screenplay--Original),William Rose,The Ladykillers,FALSE
Richard III,161,7.4,4570,53,32,88,10,1,0,0,0,1,0,1956,1957,29,ACTOR,Sir Laurence Olivier,Richard III,FALSE
Richard III,161,7.4,4570,53,32,88,10,1,0,0,0,1,0,1995,1996,68,ART DIRECTION,Tony Burrough,Richard III,FALSE
Richard III,161,7.4,4570,53,32,88,10,1,0,0,0,1,0,1995,1996,68,COSTUME DESIGN,Shuna Harwood,Richard III,FALSE
The Man with the Golden Arm,119,7.3,11059,91,66,63,5,5,0,7,2,2,0,1955,1956,28,ACTOR,Frank Sinatra,The Man with the Golden Arm,FALSE
The Man with the Golden Arm,119,7.3,11059,91,66,63,5,5,0,7,2,2,0,1955,1956,28,ART DIRECTION (Black-and-White),Art Direction:  Joseph C. Wright;  Set Decoration:  Darrell Silvera,The Man with the Golden Arm,FALSE
The Man with the Golden Arm,119,7.3,11059,91,66,63,5,5,0,7,2,2,0,1955,1956,28,MUSIC (Music Score of a Dramatic or Comedy Picture),Elmer Bernstein,The Man with the Golden Arm,FALSE
Forbidden Planet,98,7.5,48311,389,108,80,13,2,0,0,2,0,0,1956,1957,29,SPECIAL EFFECTS,"A. Arnold Gillespie, Irving Ries, Wesley C. Miller",Forbidden Planet,FALSE
The Man Who Knew Too Much,120,7.4,63555,286,90,76,9,1,0,8.4,28,1,0,1956,1957,29,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,The Man Who Knew Too Much,TRUE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,ACTOR,Yul Brynner,The King and I,TRUE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,ACTRESS,Deborah Kerr,The King and I,FALSE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,ART DIRECTION (Color),"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",The King and I,TRUE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,CINEMATOGRAPHY (Color),Leon Shamroy,The King and I,FALSE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,COSTUME DESIGN (Color),Irene Sharaff,The King and I,TRUE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,DIRECTING,Walter Lang,The King and I,FALSE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Ken Darby",The King and I,TRUE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,BEST MOTION PICTURE,"Charles Brackett, Producer",The King and I,FALSE
The King and I,133,7.4,25810,112,39,72,4,2,0,8.1,6,0,1,1956,1957,29,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The King and I,TRUE
The Bad Seed,129,7.4,14182,236,86,51,4,6,0,0,0,0,0,1956,1957,29,ACTRESS,Nancy Kelly,The Bad Seed,FALSE
The Bad Seed,129,7.4,14182,236,86,51,4,6,0,0,0,0,0,1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,The Bad Seed,FALSE
The Bad Seed,129,7.4,14182,236,86,51,4,6,0,0,0,0,0,1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Patty McCormack,The Bad Seed,FALSE
The Bad Seed,129,7.4,14182,236,86,51,4,6,0,0,0,0,0,1956,1957,29,CINEMATOGRAPHY (Black-and-White),Hal Rosson,The Bad Seed,FALSE
Written on the Wind,99,7.4,11478,101,69,86,14,1,0,0,1,1,0,1956,1957,29,ACTOR IN A SUPPORTING ROLE,Robert Stack,Written on the Wind,FALSE
Written on the Wind,99,7.4,11478,101,69,86,14,1,0,0,1,1,0,1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Dorothy Malone,Written on the Wind,TRUE
Written on the Wind,99,7.4,11478,101,69,86,14,1,0,0,1,1,0,1956,1957,29,MUSIC (Song),Music by Victor Young; Lyrics by Sammy Cahn,Written on the Wind,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,ACTOR,James Dean,Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,ACTOR,Rock Hudson,Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,ART DIRECTION (Color),Art Direction:  Boris Leven;  Set Decoration:  Ralph S. Hurst,Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,COSTUME DESIGN (Color),"Moss Mabry, Marjorie Best",Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,DIRECTING,George Stevens,Giant,TRUE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,FILM EDITING,"William Hornbeck, Philip W. Anderson, Fred Bohanan",Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,BEST MOTION PICTURE,"George Stevens and Henry Ginsberg, Producers",Giant,FALSE
Giant,201,7.6,38075,195,117,84,13,2,0,6.9,5,2,1,1956,1957,29,WRITING (Screenplay--Adapted),"Fred Guiol, Ivan Moffat",Giant,FALSE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,ART DIRECTION (Color),"Art Direction:  James W. Sullivan, Ken Adam;  Set Decoration:  Ross J. Dowd",Around the World in 80 Days,FALSE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,CINEMATOGRAPHY (Color),Lionel Lindon,Around the World in 80 Days,TRUE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,COSTUME DESIGN (Color),Miles White,Around the World in 80 Days,FALSE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,DIRECTING,Michael Anderson,Around the World in 80 Days,FALSE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,FILM EDITING,"Gene Ruggiero, Paul Weatherwax",Around the World in 80 Days,TRUE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,MUSIC (Music Score of a Dramatic or Comedy Picture),Victor Young,Around the World in 80 Days,TRUE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,BEST MOTION PICTURE,"Michael Todd, Producer",Around the World in 80 Days,TRUE
Around the World in 80 Days,175,6.7,27102,162,44,69,7,3,0,0,0,0,0,1956,1957,29,WRITING (Screenplay--Adapted),"James Poe, John Farrow, S.J. Perelman",Around the World in 80 Days,TRUE
Anastasia,94,7.1,120792,240,66,61,11,6,2,8,91,27,3,1956,1957,29,ACTRESS,Ingrid Bergman,Anastasia,TRUE
Anastasia,94,7.1,120792,240,66,61,11,6,2,8,91,27,3,1956,1957,29,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,Anastasia,FALSE
Anastasia,94,7.1,120792,240,66,61,11,6,2,8,91,27,3,1997,1998,70,MUSIC (Original Musical or Comedy Score),Music by Stephen Flaherty; Lyrics by Lynn Ahrens; Orchestral Score by David Newman,Anastasia,FALSE
Anastasia,94,7.1,120792,240,66,61,11,6,2,8,91,27,3,1997,1998,70,MUSIC (Original Song),Music by Stephen Flaherty; Lyric by Lynn Ahrens,Anastasia,FALSE
Baby Doll,114,7.3,7592,79,43,83,10,1,0,0,1,0,0,1956,1957,29,ACTRESS,Carroll Baker,Baby Doll,FALSE
Baby Doll,114,7.3,7592,79,43,83,10,1,0,0,1,0,0,1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Mildred Dunnock,Baby Doll,FALSE
Baby Doll,114,7.3,7592,79,43,83,10,1,0,0,1,0,0,1956,1957,29,CINEMATOGRAPHY (Black-and-White),Boris Kaufman,Baby Doll,FALSE
Baby Doll,114,7.3,7592,79,43,83,10,1,0,0,1,0,0,1956,1957,29,WRITING (Screenplay--Adapted),Tennessee Williams,Baby Doll,FALSE
12 Angry Men,96,9,759612,1900,150,96,10,0,0,9,484,9,22,1957,1958,30,DIRECTING,Sidney Lumet,12 Angry Men,FALSE
12 Angry Men,96,9,759612,1900,150,96,10,0,0,9,484,9,22,1957,1958,30,BEST MOTION PICTURE,"Henry Fonda and Reginald Rose, Producers",12 Angry Men,FALSE
12 Angry Men,96,9,759612,1900,150,96,10,0,0,9,484,9,22,1957,1958,30,WRITING (Screenplay--based on material from another medium),Reginald Rose,12 Angry Men,FALSE
Gunfight at the O.K. Corral,122,7.2,15529,109,49,56,5,3,0,0,0,0,0,1957,1958,30,FILM EDITING,Warren Low,Gunfight at the O.K. Corral,FALSE
Gunfight at the O.K. Corral,122,7.2,15529,109,49,56,5,3,0,0,0,0,0,1957,1958,30,SOUND RECORDING,"Paramount Studio Sound Department, George Dutton, Sound Director",Gunfight at the O.K. Corral,FALSE
Man of a Thousand Faces,122,7.1,2665,52,37,58,4,2,0,0,0,1,0,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Ralph Wheelwright;  Screenplay by R. Wright Campbell, Ivan Goff, Ben Roberts",Man of a Thousand Faces,FALSE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,ACTOR,Alec Guinness,The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,ACTOR IN A SUPPORTING ROLE,Sessue Hayakawa,The Bridge on the River Kwai,FALSE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,CINEMATOGRAPHY,Jack Hildyard,The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,DIRECTING,David Lean,The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,FILM EDITING,Peter Taylor,The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,MUSIC (Scoring),Malcolm Arnold,The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,BEST MOTION PICTURE,"Sam Spiegel, Producer",The Bridge on the River Kwai,TRUE
The Bridge on the River Kwai,161,8.2,216335,368,105,87,13,2,0,8.4,67,5,1,1957,1958,30,WRITING (Screenplay--based on material from another medium),"Michael Wilson, Carl Foreman, Pierre Boulle",The Bridge on the River Kwai,TRUE
Mother India,172,7.8,9182,26,27,53,1,2,1,6.7,5,0,2,1957,1958,30,FOREIGN LANGUAGE FILM,India,Mother India,FALSE
Wild Strawberries,91,8.2,105215,211,103,88,16,1,0,7.9,12,0,2,1959,1960,32,WRITING (Story and Screenplay--written directly for the screen),Ingmar Bergman,Wild Strawberries,FALSE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,ART DIRECTION,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,CINEMATOGRAPHY (Color),Joseph Ruttenberg,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,COSTUME DESIGN,Cecil Beaton,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,FILM EDITING,Adrienne Fazan,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,MUSIC (Scoring of a Musical Picture),Andre Previn,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,MUSIC (Song),Music by Frederick Loewe; Lyrics by Alan Jay Lerner,Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,BEST MOTION PICTURE,"Arthur Freed, Producer",Gigi,TRUE
Gigi,115,6.7,22571,149,77,82,11,2,0,6.8,5,2,1,1958,1959,31,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,Gigi,TRUE
Vertigo,128,8.3,393027,993,199,100,31,1,0,8.7,284,22,5,1958,1959,31,ART DIRECTION,"Art Direction:  Hal Pereira, Henry Bumstead;  Set Decoration:  Sam Comer, Frank McKelvy",Vertigo,FALSE
Vertigo,128,8.3,393027,993,199,100,31,1,0,8.7,284,22,5,1958,1959,31,SOUND,"Paramount Studio Sound Department, George Dutton, Sound Director",Vertigo,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,ACTOR,Tony Curtis,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,ACTOR,Sidney Poitier,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Theodore Bikel,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Cara Williams,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,The Defiant Ones,TRUE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,DIRECTING,Stanley Kramer,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,FILM EDITING,Frederic Knudtson,The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,BEST MOTION PICTURE,"Stanley Kramer, Producer",The Defiant Ones,FALSE
The Defiant Ones,96,7.6,15446,94,59,69,6,2,0,7.5,3,1,0,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Nedrick Young, Harold Jacob Smith",The Defiant Ones,TRUE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,ACTOR,Paul Newman,Cat on a Hot Tin Roof,FALSE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,ACTRESS,Elizabeth Taylor,Cat on a Hot Tin Roof,FALSE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,CINEMATOGRAPHY (Color),William Daniels,Cat on a Hot Tin Roof,FALSE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,FALSE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,BEST MOTION PICTURE,"Lawrence Weingarten, Producer",Cat on a Hot Tin Roof,FALSE
Cat on a Hot Tin Roof,108,8,48710,185,85,84,12,4,0,7.6,10,1,0,1958,1959,31,WRITING (Screenplay--based on material from another medium),"Richard Brooks, James Poe",Cat on a Hot Tin Roof,FALSE
The Old Man and the Sea,86,6.9,7744,59,14,49,2,5,1,0,0,0,0,1958,1959,31,ACTOR,Spencer Tracy,The Old Man and the Sea,FALSE
The Old Man and the Sea,86,6.9,7744,59,14,49,2,5,1,0,0,0,0,1958,1959,31,CINEMATOGRAPHY (Color),James Wong Howe,The Old Man and the Sea,FALSE
The Old Man and the Sea,86,6.9,7744,59,14,49,2,5,1,0,0,0,0,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,The Old Man and the Sea,TRUE
The Old Man and the Sea,86,6.9,7744,59,14,49,2,5,1,0,0,0,0,1999,2000,72,SHORT FILM (Animated),Alexander Petrov,The Old Man and the Sea,TRUE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,ACTOR,David Niven,Separate Tables,TRUE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,ACTRESS,Deborah Kerr,Separate Tables,FALSE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,TRUE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Separate Tables,FALSE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),David Raksin,Separate Tables,FALSE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,BEST MOTION PICTURE,"Harold Hecht, Producer",Separate Tables,FALSE
Separate Tables,100,7.4,7610,90,28,68,6,1,0,0,0,0,0,1958,1959,31,WRITING (Screenplay--based on material from another medium),"Terence Rattigan, John Gay",Separate Tables,FALSE
Some Came Running,137,7.3,6484,88,45,68,7,2,0,0,0,0,0,1958,1959,31,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Some Came Running,FALSE
Some Came Running,137,7.3,6484,88,45,68,7,2,0,0,0,0,0,1958,1959,31,ACTRESS,Shirley MacLaine,Some Came Running,FALSE
Some Came Running,137,7.3,6484,88,45,68,7,2,0,0,0,0,0,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Martha Hyer,Some Came Running,FALSE
Some Came Running,137,7.3,6484,88,45,68,7,2,0,0,0,0,0,1958,1959,31,COSTUME DESIGN,Walter Plunkett,Some Came Running,FALSE
Some Came Running,137,7.3,6484,88,45,68,7,2,0,0,0,0,0,1958,1959,31,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,Some Came Running,FALSE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,ACTOR,Laurence Harvey,Room at the Top,FALSE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,ACTRESS,Simone Signoret,Room at the Top,TRUE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Hermione Baddeley,Room at the Top,FALSE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,DIRECTING,Jack Clayton,Room at the Top,FALSE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,BEST MOTION PICTURE,"John Woolf and James Woolf, Producers",Room at the Top,FALSE
Room at the Top,115,7.6,6139,61,42,84,6,0,0,0,3,0,0,1959,1960,32,WRITING (Screenplay--based on material from another medium),Neil Paterson,Room at the Top,TRUE
Sleeping Beauty,75,7.3,145634,215,98,85,11,1,0,8,37,7,0,1959,1960,32,MUSIC (Scoring of a Musical Picture),George Bruns,Sleeping Beauty,FALSE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,ACTOR IN A SUPPORTING ROLE,Ed Wynn,The Diary of Anne Frank,FALSE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,TRUE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,TRUE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,CINEMATOGRAPHY (Black-and-White),William C. Mellor,The Diary of Anne Frank,TRUE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Mary Wills",The Diary of Anne Frank,FALSE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,FALSE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Diary of Anne Frank,FALSE
The Diary of Anne Frank,180,7.4,12680,67,33,59,5,5,0,5.8,2,1,1,1959,1960,32,BEST MOTION PICTURE,"George Stevens, Producer",The Diary of Anne Frank,FALSE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,ACTOR,Jack Lemmon,Some Like It Hot,FALSE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,ART DIRECTION (Black-and-White),Art Direction:  Ted Haworth;  Set Decoration:  Edward G. Boyle,Some Like It Hot,FALSE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Some Like It Hot,FALSE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,COSTUME DESIGN (Black-and-White),Orry-Kelly,Some Like It Hot,TRUE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,DIRECTING,Billy Wilder,Some Like It Hot,FALSE
Some Like It Hot,121,8.2,261234,482,225,98,19,0,0,8.4,147,12,4,1959,1960,32,WRITING (Screenplay--based on material from another medium),"Billy Wilder, I. A. L. Diamond",Some Like It Hot,FALSE
Black Orpheus,100,7.4,11069,86,76,81,7,1,0,7.8,15,2,2,1959,1960,32,FOREIGN LANGUAGE FILM,France,Black Orpheus,TRUE
The Nun's Story,149,7.5,10470,104,32,78,5,1,0,0,0,2,0,1959,1960,32,ACTRESS,Audrey Hepburn,The Nun's Story,FALSE
The Nun's Story,149,7.5,10470,104,32,78,5,1,0,0,0,2,0,1959,1960,32,CINEMATOGRAPHY (Color),Franz Planer,The Nun's Story,FALSE
The Nun's Story,149,7.5,10470,104,32,78,5,1,0,0,0,2,0,1959,1960,32,DIRECTING,Fred Zinnemann,The Nun's Story,FALSE
